index,name,num_incoming,num_outgoing,sum_incoming,sum_outgoing,balance,mean_donation,mean_spend,num_unique_donors,mean_donation_per_unique_donor,label,timestamp,url,typ_volieb,samosprava,stranicky_ucet,strana,label_right,vysledok
582,Milan Staňo,,,,,,,,,,TN,,,miestne,Dubnica nad Váhom,,nezávislý kandidát,TN,zvolený
583,Ján Ragan,,,,,,,,,,KE,,,miestne,Košice - Staré Mesto,,nezávislý kandidát,KE,zvolený
584,Ľuboš Tomko,,,,,,,,,,PO,,,miestne,Stará Ľubovňa,,nezávislý kandidát,PO,zvolený
585,Miroslav Vilkovský,,,,,,,,,,PO,,,miestne,Levoča,,nezávislý kandidát,PO,zvolený
586,Miroslav Minárčik,,,,,,,,,,ZA,,,miestne,Bytča,,Hlas - sociálna demokracia,ZA,zvolený
587,Dalibor Surkoš,,,,,,,,,,BB,,,miestne,Veľký Krtíš,,"SMER - SD, SME RODINA, SZÖVETSÉG - ALIANCIA, STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI, STRANA MODERNÉHO SLOVENSKA (SMS)",BB,zvolený
588,Peter Krupa,,,,,,,,,,TN,,,miestne,Nová Dubnica,,ĽS Naše Slovensko,TN,zvolený
589,Slavomír Borovský,,,,,,,,,,KE,,,miestne,Moldava nad Bodvou,,nezávislý kandidát,KE,zvolený
590,Ľubomír Halabrín,,,,,,,,,,TN,,,miestne,Myjava,,Hlas - sociálna demokracia,TN,zvolený
591,Michal Vetrák,,,,,,,,,,BB,,,miestne,Čierny Balog,,nezávislý kandidát,BB,zvolený
592,Gábor Krommer,,,,,,,,,,TT,,,miestne,Sládkovičovo,,nezávislý kandidát,TT,zvolený
593,Peter Klimčík,,,,,,,,,,ZA,,,miestne,Zákamenné,,nezávislý kandidát,ZA,zvolený
594,Anton Heglas,,,,,,,,,,ZA,,,miestne,Raková,,nezávislý kandidát,ZA,zvolený
595,Jana Petrášová,,,,,,,,,,KE,,,miestne,Košice - Šaca,,nezávislý kandidát,KE,zvolený
596,Michal Vlček,,,,,,,,,,BA,,,miestne,Bratislava - Vajnory,,nezávislý kandidát,BA,zvolený
597,Peter Zibura,,,,,,,,,,PO,,,miestne,Spišská Belá,,"KDH, SaS",PO,zvolený
598,Branislav Tréger,,,,,,,,,,ZA,,,miestne,Liptovský Hrádok,,nezávislý kandidát,ZA,zvolený
599,Peter Podhorský,,,,,,,,,,BB,,,miestne,Banská Bystrica,https://www.transparentneucty.sk/#/ucet/SK0209000000005187339874,ĽS Naše Slovensko,BB,nezvolený
600,Jozef Sásik,,,,,,,,,,BB,,,miestne,Banská Bystrica,,Slovenská ľudová strana (SĽS),BB,nezvolený
601,Jozef Sásik,,,,,,,,,,BB,,,župné,Banskobystrický samosprávny kraj,,Slovenská ľudová strana (SĽS),BB,nezvolený
602,Marek Kotleba,,,,,,,,,,BB,,,župné,Banskobystrický samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK0209000000005187339874,ĽS Naše Slovensko,BB,nezvolený
603,Miroslav Suja,,,,,,,,,,BB,,,župné,Banskobystrický samosprávny kraj,https://ib.vub.sk/pch/transparentne-ucty?iban=SK4102000000004570401656,REPUBLIKA,BB,nezvolený
604,Maroš Čupka,,,,,,,,,,BB,,,župné,Banskobystrický samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK7809000000005194064389,Socialisti.sk,BB,nezvolený
605,Michal Albert,,,,,,,,,,BB,,,župné,Banskobystrický samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK4809000000005193974137,KSS,BB,nezvolený
606,Martin Jakubec,,,,,,,,,,BA,,,miestne,Bratislava,https://www.transparentneucty.sk/#/ucet/SK0209000000005187339874,ĽS Naše Slovensko,BA,nezvolený
607,Miroslav Heredoš,,,,,,,,,,BA,,,miestne,Bratislava,https://www.transparentneucty.sk/#/ucet/SK5509000000005190807640,NK/NEKA,BA,nezvolený
608,Milena Minichová,,,,,,,,,,BA,,,miestne,Bratislava,,STRANA MODERNÉHO SLOVENSKA (SMS),BA,nezvolený
609,Milena Minichová,,,,,,,,,,BA,,,miestne,Bratislava - Staré Mesto,,STRANA MODERNÉHO SLOVENSKA (SMS),BA,nezvolený
610,Peter Poláček,,,,,,,,,,BA,,,miestne,Bratislava,,Hnutie ONÁS,BA,nezvolený
611,Andrej Trnovec,,,,,,,,,,BA,,,miestne,Bratislava,,Slovenská ľudová strana (SĽS),BA,nezvolený
612,Andrej Trnovec,,,,,,,,,,BA,,,župné,Bratislavský samosprávny kraj,,Slovenská ľudová strana (SĽS),BA,nezvolený
613,Andrej Trnovec,,,,,,,,,,BA,,,miestne,Bratislava - Staré Mesto,,Slovenská ľudová strana (SĽS),BA,nezvolený
614,Magdaléna Sulanová,,,,,,,,,,BA,,,župné,Bratislavský samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK0209000000005187339874,ĽS Naše Slovensko,BA,nezvolený
615,Ján Mažgút,,,,,,,,,,BA,,,župné,Bratislavský samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK1209000000005191226290,"SMER - SD, SNS",BA,nezvolený
616,Milan Lopašovský,,,,,,,,,,BA,,,župné,Bratislavský samosprávny kraj,,STRANA MODERNÉHO SLOVENSKA (SMS),BA,nezvolený
617,Štefan Zima,,,,,,,,,,BA,,,župné,Bratislavský samosprávny kraj,https://ib.vub.sk/pch/transparentne-ucty?iban=SK4102000000004570401656,REPUBLIKA,BA,nezvolený
618,Milan Lesňák,,,,,,,,,,KE,,,miestne,Košice,https://www.transparentneucty.sk/?1/#/ucet/SK4209000000005190694287,ZA ĽUDÍ,KE,nezvolený
619,Stanislav Mizík,,,,,,,,,,KE,,,župné,Košický samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK0209000000005187339874,ĽS Naše Slovensko,KE,nezvolený
620,Tomáš Janco,,,,,,,,,,KE,,,župné,Košický samosprávny kraj,https://ib.vub.sk/pch/transparentne-ucty?iban=SK4102000000004570401656,REPUBLIKA,KE,nezvolený
621,Juraj Ďurove,,,,,,,,,,KE,,,župné,Košický samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK7809000000005194064389,Socialisti.sk,KE,nezvolený
622,Erik Blaško,,,,,,,,,,NR,,,miestne,Nitra,https://www.transparentneucty.sk/#/ucet/SK5509000000005190807640#rocne,NK/NEKA,NR,nezvolený
623,Lukáš Kyselica,,,,,,,,,,NR,,,župné,Nitriansky samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK3809000000005188927504,OĽANO-NOVA-KÚ-ZMENA ZDOLA,NR,nezvolený
624,Peter Pukan,,,,,,,,,,NR,,,župné,Nitriansky samosprávny kraj,https://ib.vub.sk/pch/transparentne-ucty?iban=SK4102000000004570401656,REPUBLIKA,NR,nezvolený
625,Artúr Bekmatov,,,,,,,,,,NR,,,župné,Nitriansky samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK7809000000005194064389,Socialisti.sk,NR,nezvolený
626,Jozef Kubica,,,,,,,,,,PO,,,miestne,Prešov,https://www.transparentneucty.sk/#/ucet/SK5509000000005190807640#rocne,NK/NEKA,PO,nezvolený
627,Marek Kurta,,,,,,,,,,PO,,,miestne,Prešov,https://ib.vub.sk/pch/transparentne-ucty?iban=SK4102000000004570401656,REPUBLIKA,PO,nezvolený
628,Renáta Bobáková,,,,,,,,,,PO,,,miestne,Prešov,,Hnutie ONÁS,PO,nezvolený
629,Milan Mazurek,,,,,,,,,,PO,,,župné,Prešovský samosprávny kraj,https://ib.vub.sk/pch/transparentne-ucty?iban=SK4102000000004570401656,REPUBLIKA,PO,nezvolený
630,Ingrid Tomková,,,,,,,,,,PO,,,župné,Prešovský samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK0209000000005187339874,ĽS Naše Slovensko,PO,nezvolený
631,Patrícia Reváková,,,,,,,,,,PO,,,župné,Prešovský samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK5509000000005190807640,NK/NEKA,PO,nezvolený
632,Filip Kuffa,,,,,,,,,,PO,,,župné,Prešovský samosprávny kraj,,ŽIVOT,PO,nezvolený
633,Anton Kysel,,,,,,,,,,TN,,,župné,Trenčiansky samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK0209000000005187339874,ĽS Naše Slovensko,TN,nezvolený
634,Miroslav Magdech,,,,,,,,,,TN,,,župné,Trenčiansky samosprávny kraj,https://ib.vub.sk/pch/transparentne-ucty?iban=SK4102000000004570401656,REPUBLIKA,TN,nezvolený
635,Marian Kňažko,,,,,,,,,,TN,,,župné,Trenčiansky samosprávny kraj,,Slovenská ľudová strana (SĽS),TN,nezvolený
636,Marian Kňažko,,,,,,,,,,TN,,,miestne,Považská Bystrica,,Slovenská ľudová strana (SĽS),TN,nezvolený
637,Zdenko Rosina,,,,,,,,,,TT,,,miestne,Trnava,https://www.transparentneucty.sk/#/ucet/SK5509000000005190807640,NK/NEKA,TT,nezvolený
638,Zdenko Rosina,,,,,,,,,,TT,,,župné,Trnavský samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK5509000000005190807640,NK/NEKA,TT,nezvolený
639,Martin Beluský,,,,,,,,,,TT,,,župné,Trnavský samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK0209000000005187339874,ĽS Naše Slovensko,TT,nezvolený
640,Veronika Temňáková,,,,,,,,,,TT,,,župné,Trnavský samosprávny kraj,https://ib.vub.sk/pch/transparentne-ucty?iban=SK4102000000004570401656,REPUBLIKA,TT,nezvolený
641,Ivan Stanovič,,,,,,,,,,TT,,,župné,Trnavský samosprávny kraj,,Hnutie ONÁS,TT,nezvolený
642,Pavol Slota,,,,,,,,,,ZA,,,miestne,Žilina,https://ib.vub.sk/pch/transparentne-ucty?iban=SK0802000000004624586159,DOMOV-NS,ZA,nezvolený
643,Silvia Bakkery,,,,,,,,,,ZA,,,miestne,Žilina,https://ib.vub.sk/pch/transparentne-ucty?iban=SK4102000000004570401656,REPUBLIKA,ZA,nezvolený
644,Timotej Bernhauser,,,,,,,,,,ZA,,,miestne,Žilina,,nezávislý kandidát,ZA,nezvolený
645,František Drozd,,,,,,,,,,ZA,,,župné,Žilinský samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK0209000000005187339874,ĽS Naše Slovensko,ZA,nezvolený
646,Miroslav Urban,,,,,,,,,,ZA,,,župné,Žilinský samosprávny kraj,https://ib.vub.sk/pch/transparentne-ucty?iban=SK4102000000004570401656,REPUBLIKA,ZA,nezvolený
647,Oliver Štaudner,,,,,,,,,,NR,,,župné,Nitriansky samosprávny kraj,,Slovenská ľudová strana (SĽS),NR,nezvolený
648,Veronika Biksadská,,,,,,,,,,BA,,,miestne,Bratislava - Ružinov,https://www.transparentneucty.sk/#/ucet/SK5509000000005190807640,NK/NEKA,BA,nezvolený
649,Marián Saraka,,,,,,,,,,PO,,,miestne,Poprad,,"DS, ODS - Občianski demokrati Slovenska, ŠANCA",PO,nezvolený
650,Vladimír Revický,,,,,,,,,,TN,,,miestne,Prievidza,https://ib.vub.sk/pch/transparentne-ucty?iban=SK4102000000004570401656,REPUBLIKA,TN,nezvolený
651,Samir Moumani,,,,,,,,,,BB,,,miestne,Zvolen,https://www.transparentneucty.sk/#/ucet/SK9309000000005193555063,DOBRÁ VOĽBA a Umiernení,BB,nezvolený
652,Jozef Dobroslav Pinka,,,,,,,,,,BB,,,miestne,Zvolen,,nezávislý kandidát,BB,nezvolený
653,Jaroslav Stehlík,,,,,,,,,,BB,,,miestne,Zvolen,,nezávislý kandidát,BB,nezvolený
654,Zuzana Luhová,,,,,,,,,,BA,,,miestne,Bratislava - Staré Mesto,https://www.transparentneucty.sk/#/ucet/SK5509000000005190807640,NK/NEKA,BA,nezvolený
655,Romana Tabák,,,,,,,,,,BA,,,miestne,Bratislava - Staré Mesto,https://www.transparentneucty.sk/#/ucet/SK2109000000005189770449,SME RODINA,BA,nezvolený
656,Radúz Dula,,,,,,,,,,BA,,,miestne,Bratislava - Nové Mesto,,"DS, ODS - Občianski demokrati Slovenska, ŠANCA, SPOLU",BA,nezvolený
657,Simona Timková,,,,,,,,,,BA,,,miestne,Bratislava - Nové Mesto,,Demokrati Slovenska,BA,nezvolený
658,Richard Gajdošík,,,,,,,,,,TN,,,miestne,Považská Bystrica,,Socialisti.sk,TN,nezvolený
659,Milan Oršula,,,,,,,,,,TN,,,miestne,Považská Bystrica,,"OĽANO-NOVA-KÚ-ZMENA ZDOLA, ZA ĽUDÍ, DS",TN,nezvolený
660,Andrej Sitkár,,,,,,,,,,KE,,,miestne,Košice - Západ,,"SMER - SD, SNS, ŽIVOT, STRANA MODERNÉHO SLOVENSKA (SMS), NK/NEKA",KE,nezvolený
661,Eva Poleracká,,,,,,,,,,NR,,,miestne,Nové Zámky,,"Tím Kraj Nitra - Združenie kandidátov Nitrianskeho kraja (Tím Kraj Nitra), Magyar Fórum - Maďarské fórum, Občianska konzervatívna strana (OKS)",NR,nezvolený
662,Jozef Bobík,,,,,,,,,,KE,,,miestne,Michalovce,,"Kresťanská únia, NOVA, ZA ĽUDÍ, Zmena zdola, DÚ",KE,nezvolený
663,Ľubica Cintulová,,,,,,,,,,BA,,,miestne,Bratislava - Karlova Ves,,Hnutie ONÁS,BA,nezvolený
664,Ján Krošlák,,,,,,,,,,BA,,,miestne,Bratislava - Karlova Ves,,"SME RODINA, ZA ĽUDÍ, SZÖVETSÉG - ALIANCIA",BA,nezvolený
665,Branislav Rusnák,,,,,,,,,,BA,,,miestne,Bratislava - Karlova Ves,,NK/NEKA,BA,nezvolený
666,Zlatica Dzurillová,,,,,,,,,,KE,,,miestne,Spišská Nová Ves,,NK/NEKA,KE,nezvolený
667,Ľubica Burešová,,,,,,,,,,PO,,,miestne,Humenné,,SME RODINA,PO,nezvolený
668,Igor Éder,,,,,,,,,,NR,,,miestne,Levice,,"Hlas - sociálna demokracia, SME RODINA, DOBRÁ VOĽBA a Umiernení",NR,nezvolený
669,Petra Števková,,,,,,,,,,NR,,,miestne,Levice,,Tím Kraj Nitra,NR,nezvolený
670,Peter Jakubove,,,,,,,,,,BB,,,miestne,Lučenec,,nezávislý kandidát,BB,nezvolený
671,Michal Kelemen,,,,,,,,,,BB,,,miestne,Lučenec,,SOLIDARITA - Hnutie pracujúcej chudoby,BB,nezvolený
672,Juraj Čop,,,,,,,,,,KE,,,miestne,Košice - Dargovských hrdinov,,SME RODINA,KE,nezvolený
673,Vladislav Stanko,,,,,,,,,,KE,,,miestne,Košice - Dargovských hrdinov,,nezávislý kandidát,KE,nezvolený
674,Pavol Vehéc,,,,,,,,,,KE,,,miestne,Košice - Dargovských hrdinov,,PRINCÍP,KE,nezvolený
675,Mária Bezáková,,,,,,,,,,NR,,,miestne,Topoľčany,,REPUBLIKA,NR,nezvolený
676,Martina Frőhlich Činovská,,,,,,,,,,BA,,,miestne,Bratislava - Podunajské Biskupice,,,BA,nezvolený
677,Boris Vereš,,,,,,,,,,BA,,,miestne,Bratislava - Podunajské Biskupice,,"SME RODINA, KDH, ZA ĽUDÍ",BA,nezvolený
678,Martin Graus,,,,,,,,,,TT,,,miestne,Piešťany,,nezávislý kandidát,TT,nezvolený
679,Jozef Stupavský,,,,,,,,,,TT,,,miestne,Piešťany,,NK/NEKA,TT,nezvolený
680,Alžbeta Svrčeková,,,,,,,,,,TT,,,miestne,Piešťany,,nezávislý kandidát,TT,nezvolený
681,Petronela Ilavská,,,,,,,,,,ZA,,,miestne,Ružomberok,,Hnutie ONÁS,ZA,nezvolený
682,Rudolf Ivičič,,,,,,,,,,BA,,,miestne,Bratislava - Rača,,SRDCE - SNJ - sv,BA,nezvolený
683,Teodor Žitný,,,,,,,,,,BA,,,miestne,Bratislava - Rača,,NK/NEKA,BA,nezvolený
684,Tibor Iró,,,,,,,,,,TT,,,miestne,Dunajská Streda,,SME RODINA,TT,nezvolený
685,Bohdan Fidyk,,,,,,,,,,ZA,,,miestne,Čadca,,nezávislý kandidát,ZA,nezvolený
686,Peter Staškovan,,,,,,,,,,ZA,,,miestne,Čadca,,NK/NEKA,ZA,nezvolený
687,Xénia Šurhaňáková,,,,,,,,,,ZA,,,miestne,Čadca,,nezávislý kandidát,ZA,nezvolený
688,Peter Buchlák,,,,,,,,,,KE,,,miestne,Košice - Nad Jazerom,,"SPOLU, DS, ŠANCA, ODS - Občianski demokrati Slovenska",KE,nezvolený
689,Csaba Horváth,,,,,,,,,,BB,,,miestne,Rimavská Sobota,,PRINCÍP,BB,nezvolený
690,Ján Kováčik,,,,,,,,,,KE,,,miestne,Košice - Sídlisko Ťahanovce,,"SMER - SD, SNS, ŽIVOT, STRANA MODERNÉHO SLOVENSKA (SMS)",KE,nezvolený
691,Emil Petrvalský,,,,,,,,,,KE,,,miestne,Košice - Sídlisko Ťahanovce,,"SPOLU, DS, ŠANCA, ODS - Občianski demokrati Slovenska",KE,nezvolený
692,Miroslav Kollár,,,,,,,,,,TT,,,miestne,Hlohovec,,SPOLU,TT,nezvolený
693,Vladimír Strmeň,,,,,,,,,,BB,,,miestne,Brezno,,NK/NEKA,BB,nezvolený
694,Branislav Grimm,,,,,,,,,,TT,,,miestne,Senica,,nezávislý kandidát,TT,nezvolený
695,Dana Kristiník,,,,,,,,,,TT,,,miestne,Senica,,nezávislý kandidát,TT,nezvolený
696,Štefan Benko,,,,,,,,,,KE,,,miestne,Košice - Sever,,"SMER - SD, Hlas - sociálna demokracia",KE,nezvolený
697,Tomáš Kriňák,,,,,,,,,,PO,,,miestne,Snina,,"Hlas – sociálna demokracia, Sme rodina",PO,nezvolený
698,Jozef Slosarčík,,,,,,,,,,ZA,,,miestne,Dolný Kubín,,NK/NEKA,ZA,nezvolený
699,Viliam Ciberej,,,,,,,,,,TN,,,miestne,Handlová,,NK/NEKA,TN,nezvolený
700,Branislav Ondruška,,,,,,,,,,TN,,,miestne,Handlová,,DOMOV-NS,TN,nezvolený
701,Peter Smorek,,,,,,,,,,TN,,,miestne,Handlová,,ŽIVOT,TN,nezvolený
702,Tomáš Karmažín,,,,,,,,,,TT,,,miestne,Sereď,,"DOBRÁ VOĽBA a Umiernení, STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI",TT,nezvolený
703,Anna Mierna,,,,,,,,,,TT,,,miestne,Skalica,,"OĽANO-NOVA-KÚ-ZMENA ZDOLA, KDH, SaS",TT,nezvolený
704,Robert Novotný,,,,,,,,,,PO,,,miestne,Levoča,,nezávislý kandidát,PO,nezvolený
705,Roman Geiszler,,,,,,,,,,NR,,,miestne,Zlaté Moravce,,nezávislý kandidát,NR,nezvolený
706,Marian Grznár,,,,,,,,,,NR,,,miestne,Zlaté Moravce,,SME RODINA,NR,nezvolený
707,Ján Sekáč,,,,,,,,,,ZA,,,miestne,Bytča,,REPUBLIKA,ZA,nezvolený
708,Jozef Šutara,,,,,,,,,,ZA,,,miestne,Bytča,,nezávislý kandidát,ZA,nezvolený
709,Zigmund Doboš,,,,,,,,,,PO,,,miestne,Stropkov,,Kresťanská únia,PO,nezvolený
710,Eduard Kočiš,,,,,,,,,,PO,,,miestne,Stropkov,,"SMER - SD, REPUBLIKA",PO,nezvolený
711,Ján Chalabala,,,,,,,,,,BA,,,miestne,Modra,,KSS,BA,nezvolený
712,Slavomír Ľach,,,,,,,,,,KE,,,miestne,Krompachy,,NK/NEKA,KE,nezvolený
713,Rudolf Mihalik,,,,,,,,,,KE,,,miestne,Krompachy,,nezávislý kandidát,KE,nezvolený
714,Marcel Hurčík,,,,,,,,,,KE,,,miestne,Sečovce,,nezávislý kandidát,KE,nezvolený
715,Ernest Taldík,,,,,,,,,,NR,,,miestne,Vráble,,nezávislý kandidát,NR,nezvolený
716,Alexander Egrecký,,,,,,,,,,TT,,,miestne,Veľký Meder,,nezávislý kandidát,TT,nezvolený
717,Samuel Lojkovič,,,,,,,,,,TT,,,miestne,Veľký Meder,,nezávislý kandidát,TT,nezvolený
718,Marek Petráš,,,,,,,,,,BA,,,miestne,Stupava,,"SME RODINA, ZA ĽUDÍ",BA,nezvolený
719,Milan Holič,,,,,,,,,,TN,,,miestne,Myjava,,Hnutie ONÁS,TN,nezvolený
720,Vincent Budinský,,,,,,,,,,BB,,,miestne,Čierny Balog,,REPUBLIKA,BB,nezvolený
721,Tomáš Pančík,,,,,,,,,,BB,,,miestne,Čierny Balog,,nezávislý kandidát,BB,nezvolený
722,Anton Rosík,,,,,,,,,,BB,,,miestne,Čierny Balog,,nezávislý kandidát,BB,nezvolený
723,Viera Štulrajterová,,,,,,,,,,BB,,,miestne,Čierny Balog,,nezávislý kandidát,BB,nezvolený
724,Milan Kubeš,,,,,,,,,,BA,,,miestne,Rovinka,,nezávislý kandidát,BA,nezvolený
725,Pavol Kobyliak,,,,,,,,,,ZA,,,miestne,Rabča,,SaS,ZA,nezvolený
726,Robert Benčurik,,,,,,,,,,BA,,,miestne,Šenkvice,,nezávislý kandidát,BA,nezvolený
727,Ján Hudaček,,,,,,,,,,PO,,,miestne,Lendak,,nezávislý kandidát,PO,nezvolený
728,Marián Iglár,,,,,,,,,,ZA,,,miestne,Zákamenné,,Hlas - sociálna demokracia,ZA,nezvolený
729,Martin Oleš,,,,,,,,,,ZA,,,miestne,Zákamenné,,ZA ĽUDÍ,ZA,nezvolený
730,Ľuboš Greguška,,,,,,,,,,TN,,,miestne,Ilava,,NK/NEKA,TN,nezvolený
731,Janka Hnidková,,,,,,,,,,ZA,,,miestne,Raková,,KSS,ZA,nezvolený
732,Jaroslav Ubert,,,,,,,,,,BB,,,miestne,Žarnovica,,ZA ĽUDÍ,BB,nezvolený
733,Radoslav Čekan,,,,,,,,,,KE,,,miestne,Čaňa,,nezávislý kandidát,KE,nezvolený
734,Milan Varga,,,,,,,,,,KE,,,miestne,Čaňa,,nezávislý kandidát,KE,nezvolený
735,Daniel Wolczko,,,,,,,,,,KE,,,miestne,Čaňa,,nezávislý kandidát,KE,nezvolený
736,Monika Ďurechová,,,,,,,,,,ZA,,,miestne,Rajec,,"SMER - SD, REPUBLIKA",ZA,nezvolený
737,Lumír Kardoš,,,,,,,,,,ZA,,,miestne,Rajec,,nezávislý kandidát,ZA,nezvolený
738,Emanuel Piala,,,,,,,,,,ZA,,,miestne,Rajec,,nezávislý kandidát,ZA,nezvolený
739,Jozef Papcun,,,,,,,,,,KE,,,miestne,Gelnica,,SNS,KE,nezvolený
740,Miloš Goga,,,,,,,,,,PO,,,miestne,Medzilaborce,,NK/NEKA,PO,nezvolený
741,Rastislav Makový,,,,,,,,,,ZA,,,miestne,Turčianske Teplice,,REPUBLIKA,ZA,nezvolený
742,Jozef Kanuščák,,,,,,,,,,PO,,,miestne,Lipany,,"SaS, SME RODINA, ZA ĽUDÍ",PO,nezvolený
743,Róbert Martauz,,,,,,,,,,BA,,,miestne,Bratislava - Záhorská Bystrica,,NK/NEKA,BA,nezvolený
744,Miroslava Wožniaková,,,,,,,,,,PO,,,miestne,Spišská Belá,,nezávislý kandidát,PO,nezvolený
745,Peter Fačka,,,,,,,,,,BB,,,miestne,Hnúšťa,,nezávislý kandidát,BB,nezvolený
746,Michal Lisický,,,,,,,,,,BA,,,miestne,Ivanka pri Dunaji,,nezávislý kandidát,BA,nezvolený
747,Igor Rašla,,,,,,,,,,BA,,,miestne,Ivanka pri Dunaji,,SOM Slovensko,BA,nezvolený
748,Norbert Hmilanský,,,,,,,,,,KE,,,miestne,Košice - Luník IX,,PRINCÍP,KE,nezvolený
749,Ján Lacko,,,,,,,,,,KE,,,miestne,Košice - Luník IX,,SIM,KE,nezvolený
750,Mariana Chylík Riboňová,,,,,,,,,,ZA,,,miestne,Turzovka,,"REPUBLIKA, SMER - SD",ZA,nezvolený
751,Marián Červeňák,,,,,,,,,,PO,,,miestne,Jarovnice,,Hlas - sociálna demokracia,PO,nezvolený
752,Peter Kaleja,,,,,,,,,,PO,,,miestne,Jarovnice,,KDH,PO,nezvolený
753,Gabriela Zvolenská,,,,,,,,,,KE,,,miestne,Kráľovský Chlmec,,nezávislý kandidát,KE,nezvolený
754,Juraj Bado,,,,,,,,,,ZA,,,miestne,Vrútky,,nezávislý kandidát,ZA,nezvolený
755,Maroš Skopal,,,,,,,,,,BB,,,miestne,Krupina,,"SaS, KDH",BB,nezvolený
756,Štefan Jurčík,,,,,,,,,,BA,,,miestne,Dunajská Lužná,,Hlas - sociálna demokracia,BA,nezvolený
757,Ján Muráň,,,,,,,,,,BA,,,miestne,Dunajská Lužná,,"SME RODINA, DOBRÁ VOĽBA a Umiernení",BA,nezvolený
758,Jozef Parížek,,,,,,,,,,ZA,,,miestne,Námestovo,,nezávislý kandidát,ZA,nezvolený
759,Vladimír Zentko,,,,,,,,,,PO,,,miestne,Svit,,nezávislý kandidát,PO,nezvolený
